mixture_ID,source_1_SNR,noise_SNR
6555-398-0059_1944-159227-0016_2299-6524-0033,8.834847412113739,-8.834849572871777
3967-29012-0036_4899-32639-0017_8705-290363-0009,10.331342745593233,-10.33134437895399
6927-86043-0040_548-126959-0056_7318-96168-0022,6.210446542102708,-6.210448124082275
2146-136610-0017_3977-185457-0026_8388-275212-0026,0.700356960084198,-0.7003578814819325
2960-155152-0005_8718-295446-0007_636-128331-0021,1.5428983888747372,-1.542900051706639
699-132864-0000_6555-398-0001_1259-72927-0028,6.47855814575391,-6.478559146915139
7995-276908-0007_4899-32658-0034_2404-141242-0053,-1.2503911631314382,1.2503898313389583
6696-73295-0001_7832-114468-0022_1859-145703-0007,1.0247771045030745,-1.0247786106317247
14-212-0016_409-124990-0075_3979-10702-0017,6.595761101845019,-6.595761991806922
4289-21393-0067_1349-135891-0013_500-125123-0015,-1.3975887801192513,1.3975897764162677
362-123047-0013_581-126957-0020_4111-184447-0012,2.7692195396104284,-2.7692196505761544
6788-96241-0013_6330-62850-0029_5767-48579-0067,4.3856787833754804,-4.385679793711126
8498-287359-0009_8591-284445-0015_1472-142848-0000,-0.08578322121417048,0.08578189083709203
2494-156015-0044_8725-294551-0012_5660-101892-0005,2.638014648570512,-2.638015145547745
7286-92935-0039_90-121085-0023_3851-9210-0081,2.3030694681223856,-2.303070479455052
204-287139-0020_1425-139297-0005_4586-19665-0023,6.894438137683839,-6.8944390948229035
8075-279239-0018_8855-283242-0017_258-121528-0018,2.0169684848299867,-2.0169685512289726
2334-150915-0076_525-126965-0049_8605-291172-0024,-2.0222544139270986,2.022253358613572
3630-11612-0044_6038-56777-0028_4848-28247-0021,-3.089411731587273,3.089410766659567
806-123715-0002_5672-88363-0016_8474-281187-0015,-5.748219496091905,5.748218321232084
7982-245691-0018_3448-5417-0010_2751-142363-0063,6.594813891333354,-6.59481613060056
8190-284434-0011_2319-138631-0009_4427-12471-0011,8.188054249920045,-8.188056410034028
3119-163527-0064_278-127215-0029_7434-75939-0035,2.846029193640331,-2.8460301953090665
3361-130131-0000_278-127215-0062_6544-67863-0007,-8.401031683838378,8.401025881374162
4278-13270-0011_2201-160438-0022_90-121085-0094,6.24516321647445,-6.24516438870654
203-132069-0011_501-125128-0019_7945-112012-0011,1.0479400986413219,-1.0479416075612393
7085-75807-0007_30-4445-0009_7495-252341-0001,2.2021126795689803,-2.2021138383369743
6965-277898-0018_56-1733-0010_2688-144987-0055,3.5540416450302805,-3.554042864729259
7515-100431-0023_8396-120277-0020_3003-14274-0072,-2.250531856373806,2.2505304594194215
5909-107621-0016_5115-26950-0028_3046-148993-0023,3.7320281433792815,-3.7320288031040647
8677-296078-0037_5583-41259-0026_1224-121064-0113,4.157611069652322,-4.157613126645867
8176-115047-0010_7495-252341-0014_2573-178449-0033,3.705769745121093,-3.705770366146954
1160-139730-0012_6696-73295-0013_5810-8689-0015,6.827210894710966,-6.827212159231101
30-4445-0036_1271-133279-0008_6339-65534-0041,-0.9967856809321782,0.9967837887609208
1487-133273-0042_8848-293963-0046_1825-135580-0047,-1.0209245048917917,1.020923948469008
3228-4687-0017_1052-139308-0031_3927-6557-0001,7.23565002078592,-7.235651265426114
7704-106965-0003_5448-19208-0005_636-123163-0008,-5.062735209403597,5.062733447493411
3852-175448-0039_476-134312-0038_1641-130503-0017,2.342485226352404,-2.3424865043447483
6686-216563-0049_4744-4158-0028_6339-65554-0061,5.0067121335108835,-5.0067132380876425
9023-296468-0016_6673-72311-0078_8824-279153-0000,2.195797898855992,-2.195800372542827
543-133211-0013_1649-5776-0032_4848-29108-0031,6.492090748652571,-6.492091438963331
5186-7793-0052_3551-7887-0024_3851-9210-0110,8.917169316238526,-8.917170900050312
8605-292138-0040_7704-106965-0002_4138-11079-0049,8.095850942360503,-8.095852398551266
925-8141-0003_7515-220979-0023_5635-58137-0017,-4.744796513511805,4.744794814328616
1827-143625-0055_6080-58012-0027_2573-178450-0035,4.697387364460341,-4.697388387330422
1313-135022-0018_6620-283138-0061_954-130627-0013,-3.679008949236564,3.679007949165105
2494-156015-0033_318-124164-0009_1392-128240-0005,7.246607373519303,-7.246608806347908
1160-139336-0013_2012-139358-0029_4290-14526-0049,6.011155968476862,-6.011157394002327
249-121331-0017_5968-61356-0008_4111-184447-0060,-4.237783449489111,4.237781912924904
1422-149735-0002_2045-158081-0078_5054-1187-0031,3.3756279545871024,-3.3756286942382467
81-121543-0030_98-121658-0030_707-138866-0011,2.273710378946763,-2.2737111049374157
288-131218-0033_716-129582-0013_5242-35926-0050,3.91488141317266,-3.914882227591808
4110-11533-0030_510-130560-0023_3340-169293-0029,5.673860139926623,-5.673860831522398
6099-69550-0038_2411-132530-0045_2393-144496-0015,0.43619542444376297,-0.4361971062599034
8163-116797-0027_2531-156724-0046_2654-158744-0021,3.675986977589296,-3.6759876785825156
6637-69607-0055_5604-26982-0013_2785-163322-0033,0.6940436150185789,-0.6940446091696926
663-128990-0024_3185-163505-0000_5319-84357-0015,0.19542224900627378,-0.19542306375643054
101-126860-0030_8113-301694-0025_8195-117382-0064,0.5680309434311389,-0.5680318547956289
7995-276908-0008_4110-11528-0027_6956-81870-0018,6.3437279123026915,-6.343728744514479
6494-60800-0024_3686-171133-0041_6574-70756-0007,6.098535967578785,-6.0985373188946355
8459-285137-0027_6550-53343-0011_5489-65803-0035,1.7901099359160502,-1.7901116997919218
3816-290923-0009_7939-120318-0016_2769-176263-0032,9.324675634656067,-9.324677261221895
6395-84349-0018_2498-134785-0027_594-127732-0003,3.1132903751009255,-3.113291835970218
639-143022-0007_4110-11533-0032_8118-114469-0009,-1.1287140429833664,1.1287135774190462
4145-34497-0012_2401-144485-0026_4926-23311-0035,-5.217147375284549,5.217145774480664
6406-88089-0014_408-122806-0098_598-127704-0027,-0.9332068849300479,0.9332051720387646
1607-149245-0019_2573-186232-0016_8643-298549-0040,7.96741527980653,-7.967416772530662
7867-110742-0006_5002-70998-0013_3967-29012-0001,1.991484979860235,-1.9914872466886802
2741-159386-0109_5139-30105-0043_986-129388-0011,5.288900272770059,-5.288901566325044
7837-109173-0033_4438-48525-0005_55-121068-0027,11.679393955436597,-11.679395619934079
1472-285314-0018_6505-231837-0006_2494-156015-0020,0.33850766971917795,-0.33850901660464117
3094-136458-0011_1801-138032-0077_829-123191-0005,1.7571697794320171,-1.7571707515107995
7520-258954-0004_3889-9914-0018_1448-135894-0022,4.745993748339311,-4.745995686392633
1571-138486-0040_1509-145742-0013_8474-281187-0006,-2.7679124623893854,2.7679107226937187
6388-64974-0052_3340-170982-0010_4490-16003-0042,0.3968796032677817,-0.39688121829740103
5767-48579-0088_3551-7887-0012_6388-64974-0028,3.2197478180942953,-3.2197484506316822
2162-164461-0031_93-126208-0020_4957-23295-0034,2.516287132249621,-2.5162883078387948
6014-32886-0008_4257-6397-0040_7241-90850-0022,-2.059525578128407,2.059524102590516
8713-300047-0032_7991-102381-0068_6981-70843-0040,5.6681871012643885,-5.668190080278961
5389-4861-0060_1629-139710-0022_81-121543-0018,0.6506325136841001,-0.6506331247154734
606-130296-0005_8545-287671-0021_480-127525-0012,2.628144216463391,-2.628145177959322
7478-98645-0047_1093-132891-0008_3118-5912-0023,4.548649345355241,-4.5486512179796765
1001-134707-0002_549-126410-0041_479-126480-0014,3.037021393280507,-3.037022812429126
3483-115968-0014_8534-216567-0011_1487-133273-0073,-2.17088840219932,2.170887128680873
6763-74797-0002_2999-156967-0002_323-126408-0017,0.09013814338638099,-0.09013891471826947
1482-140067-0010_2149-8912-0022_1487-133273-0099,6.1676981796601975,-6.1676992209738435
3082-165428-0067_5656-44577-0026_815-130569-0007,-4.299065512016368,4.299063892727387
2238-121415-0028_4222-12898-0036_225-131276-0009,-3.617412029257018,3.617410789767571
2113-132484-0062_7335-290365-0056_2194-150469-0014,5.390530892826253,-5.390531777997952
6924-114452-0011_6308-68358-0034_4278-13270-0005,1.5268376064717724,-1.5268383587445071
1100-135264-0033_6673-72311-0014_8011-280922-0017,5.986836105321722,-5.986838922429191
7938-109179-0015_7437-99249-0033_166-126302-0003,0.7200762016214255,-0.7200773986576557
1638-84447-0003_1001-134707-0036_3972-170212-0040,-0.6419434119598764,0.6419426525539875
1914-121446-0021_1748-1562-0022_5746-48361-0026,2.727750282233132,-2.7277523191632778
7994-258960-0006_953-130625-0021_6538-81859-0001,12.098496648498596,-12.098499096615248
3979-10701-0011_2256-137627-0033_5054-1187-0029,1.0181318095667495,-1.0181326459644233
4133-6541-0060_6696-73296-0027_3876-174953-0015,5.596124423355102,-5.596125493754909
6782-61316-0115_2498-134785-0001_6157-40556-0002,2.827187140959348,-2.8271882525163186
3835-178030-0022_5147-32135-0029_6080-58025-0020,2.8636025284066497,-2.8636035177593477
296-142727-0042_1961-145733-0010_820-123133-0006,5.256030929883593,-5.256032435719358
3357-28380-0033_7416-103126-0009_2769-176256-0025,6.846745153597709,-6.846747805561135
3905-149791-0029_345-1129-0013_2299-6524-0030,9.939136240481284,-9.93913883126755
55-121068-0052_1607-150715-0037_1413-121799-0043,-2.624942075420808,2.6249405409445514
4731-95870-0036_3032-19361-0010_208-126851-0005,1.1917241099485594,-1.191725336327771
5740-97593-0007_5206-19376-0080_8725-294551-0047,-2.919024054927801,2.919022771881787
2499-156153-0002_781-127518-0041_7139-88748-0033,4.9373457331006785,-4.937346792208087
2473-155521-0025_8718-295446-0026_8138-293531-0015,13.59129456048386,-13.591295342459038
3703-71531-0036_6567-53342-0010_598-127704-0010,4.959271399760551,-4.959273545746241
5583-41919-0008_7525-101265-0042_1748-1562-0064,-1.2414574394314797,1.2414557191725806
2688-144987-0066_6637-69607-0008_2012-139356-0014,-4.007550202062078,4.007548867558929
8396-240992-0027_6060-58090-0025_3221-9174-0009,3.7502629569906047,-3.7502634242615573
4238-12538-0011_4236-8927-0084_4733-6398-0057,2.198192915932181,-2.1981943150768175
8705-290363-0046_1296-138074-0045_3482-170453-0076,2.804955284533355,-2.8049558339841365
7030-64588-0060_7647-102250-0008_6308-68359-0039,1.1891491647227022,-1.1891498601490367
2285-163380-0004_3171-68344-0007_3389-13248-0000,-2.8597851927393814,2.8597838210731803
2162-185436-0016_2010-147045-0004_2774-131722-0109,3.7559948030066765,-3.755995554320823
2229-152864-0006_1800-142858-0009_8142-276732-0009,4.615456804560873,-4.615458000938734
6555-398-0018_3979-10702-0026_7594-91192-0033,0.3357475598006793,-0.3357490481352845
8300-275128-0063_7868-110705-0006_6395-86708-0014,0.42419163303106583,-0.42419304661957485
830-130728-0008_101-126860-0033_6509-67147-0001,-1.693092311625325,1.6930906975840672
3228-4691-0025_8791-291101-0052_3380-6175-0035,-4.667711272637465,4.667710220263512
7090-91801-0091_7569-102232-0030_2388-153728-0038,1.7567384025465014,-1.75673887452526
8193-116805-0007_1639-132848-0024_6538-81859-0007,3.05557090296078,-3.0555718779060212
7169-89735-0043_7752-110522-0003_5133-30591-0036,-2.108565917820738,2.1085644315686687
2531-156718-0008_6119-48032-0016_637-127579-0022,1.330352550709717,-1.330354196467125
7245-104890-0058_3274-167022-0029_5115-26951-0006,3.913091140935606,-3.9130925897189606
1923-161975-0025_6286-75355-0017_8006-112592-0026,2.0822855769608126,-2.0822867318298397
7754-108640-0046_5767-48579-0081_3781-156977-0004,1.9543446072875017,-1.9543464770416534
2348-143895-0042_4598-2503-0040_5139-30106-0005,5.006938182399225,-5.006940749751693
6518-66465-0024_7949-39970-0050_3380-64298-0017,6.530726087049347,-6.53072781134647
5190-87766-0034_8825-292252-0009_968-122544-0049,4.426967554444098,-4.426968298879092
1769-143485-0041_7837-109173-0009_1456-139733-0008,5.783056832929974,-5.7830582908631545
688-46588-0008_3540-163612-0090_3228-4690-0031,10.046889344069648,-10.046891026569988
3274-167023-0006_1851-148962-0035_8142-276732-0014,3.447827832590973,-3.4478289339128487
4054-11077-0021_6519-69412-0014_5154-26559-0011,0.9954836703353824,-0.9954854219210347
8057-271826-0014_7956-245687-0056_4133-6541-0108,4.709591792711406,-4.70959269836251
3347-134420-0021_3001-160984-0021_1944-159230-0020,21.179617791895666,-21.179618361439807
1777-142745-0002_4108-2772-0030_16-122828-0012,5.783336364281453,-5.783337083430067
4681-13056-0027_1316-132800-0055_7011-66622-0008,-6.19496868286798,6.194966933734141
1460-138290-0053_4770-25951-0019_5538-64717-0032,4.723975878169422,-4.723976504031077
4356-6506-0052_8410-278217-0032_1387-134991-0025,5.8646991714401775,-5.864701437679516
663-128991-0014_2618-138042-0075_7705-101580-0032,4.4983123969271315,-4.498313601465361
7069-246893-0004_8066-290901-0024_2294-169656-0033,4.200172873974973,-4.200174281826357
2162-181961-0027_4719-25766-0046_5918-46890-0051,2.784552180590892,-2.7845533693923623
6115-58433-0025_4057-11254-0014_8225-274374-0010,5.884827320841572,-5.884828700508686
8875-293959-0036_3733-140718-0000_2240-148521-0011,4.941060078779194,-4.941061151613047
3703-71550-0028_208-126851-0008_6686-216563-0080,3.4650648135810576,-3.465066426304917
5918-46890-0077_5489-10988-0039_8474-281187-0027,5.158633922732023,-5.1586370244877084
2194-150469-0000_8820-294113-0004_688-46588-0001,0.22395996912868102,-0.22396089679963124
3003-14274-0028_2517-135229-0028_7520-258986-0003,4.019455412460138,-4.019456146764177
5093-29101-0031_2319-138631-0037_1425-139290-0025,2.999012774827159,-2.999013465663054
1731-142320-0044_6206-14960-0013_3615-14672-0033,7.322771404601398,-7.3227724628379836
2790-142824-0047_204-287139-0009_4116-13256-0007,-1.726047683235972,1.726046785011054
2272-152264-0007_882-123266-0028_1348-135832-0005,1.1981221299600904,-1.1981227222617044
4238-12895-0029_1283-136983-0001_6538-81843-0010,3.799760022499326,-3.799761179086004
1093-132891-0077_2393-144496-0027_409-124990-0015,4.088378190654755,-4.088378846941741
2758-86588-0017_2473-157861-0035_5588-39648-0004,7.568788582190362,-7.56878972621026
3866-173230-0034_731-366-0058_7240-92202-0025,3.2191536058749133,-3.219154479676191
1001-134707-0038_112-121671-0025_3072-155948-0045,1.6959976365433016,-1.6959999019976213
7995-276908-0031_5883-59268-0115_830-130728-0002,8.24794589535949,-8.247947331016839
6683-63839-0003_3483-119637-0038_6167-282391-0012,2.4385544808801662,-2.438556914696427
8722-296473-0028_8592-285135-0043_7730-304534-0013,2.828168356204228,-2.8281689194237303
1093-132891-0103_56-1733-0031_4044-9010-0063,3.6010736811467092,-3.6010766290327023
9023-296467-0011_8080-274558-0006_7434-96672-0039,4.308096219171566,-4.3080977387344435
1001-134708-0001_6286-69422-0035_2494-156017-0013,8.496731542266804,-8.49673628716683
4731-58193-0041_6032-58192-0057_2498-134816-0008,3.250497302157338,-3.2504990185133122
5723-43296-0035_5985-63885-0025_512-124520-0008,3.1222213637483778,-3.122222136795036
1392-128226-0000_1060-134451-0023_724-123284-0014,0.2506337486028203,-0.25063631263961256
724-123284-0010_7739-8592-0067_398-130093-0084,0.6009994961372488,-0.6010001476140245
3493-46712-0041_1943-138033-0024_345-1120-0025,-2.0370255564403283,2.0370247640652512
2110-161100-0035_6924-114452-0009_6006-57831-0012,3.8163189920761695,-3.8163206221567414
7240-92202-0001_3728-105398-0056_2577-157236-0110,3.573448406874151,-3.573449494083276
192-128345-0059_2481-12731-0005_8534-216564-0034,2.4323759606476907,-2.432377893766935
2334-150915-0071_7339-86804-0027_6160-44912-0040,9.025152108374826,-9.025154565823499
1513-140222-0027_5304-55856-0025_1752-16632-0038,0.9405276865731033,-0.940528574698348
593-126929-0021_2654-158744-0040_3370-163384-0008,9.50355771848319,-9.503559483790466
637-127595-0024_6388-64974-0098_2823-160964-0007,6.149713691365632,-6.149715074019099
6188-78885-0039_7832-258250-0034_3551-7894-0018,8.285505617244157,-8.285506833892455
3330-172156-0021_4734-220951-0042_2411-132532-0000,0.5015878384093113,-0.5015885290878679
7495-252342-0020_8705-290363-0010_8699-291107-0010,2.2097613906625817,-2.2097633237917242
501-125127-0038_4744-4158-0041_55-121068-0002,-1.3579153191960545,1.357914035228207
6054-41610-0014_4013-11734-0015_2238-121415-0033,-4.089999167576651,4.089998193908022
1058-131113-0059_1271-133279-0029_4899-32637-0011,7.001600637077062,-7.001602250216053
4719-25765-0029_501-125127-0033_7000-83696-0048,-0.6085572191390647,0.6085554583541561
948-132707-0002_242-122626-0009_806-123715-0031,-0.13806062168746625,0.13805905295441714
6510-62516-0039_3513-163607-0028_3645-186230-0012,7.999646003334284,-7.999647831810744
274-121392-0024_4071-176278-0024_7169-89735-0020,1.2854983516837615,-1.2854989921413864
3215-5758-0003_5039-1189-0003_4590-18006-0021,5.448772849002191,-5.448774876665034
1460-138290-0002_1053-132821-0012_5604-26956-0025,8.514749999357536,-8.514752141637915
4586-61776-0030_5333-5083-0041_1311-134170-0015,10.875005251226135,-10.875007239668058
5123-34572-0059_2598-4654-0036_23-124439-0027,0.1344538003449513,-0.13445452286524084
7229-80665-0045_2294-169656-0024_4331-57179-0046,-3.141429604254519,3.141427714434802
55-121069-0042_7061-88086-0036_7932-93470-0024,0.5052243235169582,-0.5052254469439308
5684-46243-0011_7335-290365-0046_561-126312-0001,0.895503770899344,-0.895505396445009
6139-58868-0037_4116-13265-0006_6258-49755-0034,7.557861858379516,-7.5578635041817455
6080-58025-0032_3482-170452-0009_6727-10344-0039,0.3116709606203607,-0.3116715617263819
70-121127-0043_1283-136983-0041_6032-56222-0002,1.5632069152799908,-1.5632082263068814
1974-139741-0066_5975-54006-0030_2238-121413-0009,-0.2481479614198559,0.24814667629110848
208-126600-0027_2162-164461-0036_5389-4861-0001,5.316251244081,-5.316252164011253
5809-51163-0025_7229-80656-0033_688-1070-0008,7.965226948673822,-7.9652287033532465
225-131256-0008_475-125002-0024_2573-178450-0025,1.7934823362990553,-1.7934833253403137
5914-52088-0060_5570-73848-0029_6104-58845-0047,-4.256835205871859,4.256834271568779
472-129994-0024_4438-48513-0036_3654-171137-0013,20.18178375157069,-20.181784218182365
5809-51162-0028_2816-4136-0018_1392-128226-0014,5.799605108488059,-5.799606381767118
8097-282406-0013_666-11243-0040_6099-69550-0019,2.6402062442974907,-2.640206986137412
4733-6398-0035_1811-129443-0029_225-131276-0025,3.713815492290396,-3.7138173538958448
7933-113273-0017_203-126577-0026_953-130625-0071,0.5621570968060325,-0.5621578544312019
3686-171133-0012_7926-254949-0001_1212-185485-0022,1.456576897766932,-1.456578704129887
3816-19585-0035_1212-14653-0004_3866-173230-0031,-0.853301945564746,0.8533011737489036
8028-233382-0046_2589-22581-0002_2618-138042-0016,4.551927696357298,-4.551929684316595
3866-9920-0027_7732-107520-0045_2204-131732-0112,2.510814132552772,-2.51081480108223
5604-26987-0007_5513-39477-0045_3876-174960-0015,9.922347737956919,-9.922349677437671
9026-282385-0048_4495-10160-0047_1536-137608-0027,3.208375508799362,-3.2083774777391034
3835-178030-0035_8643-298549-0043_5261-19373-0063,0.14768368269323667,-0.14768502402916267
8222-274378-0001_8300-275128-0066_3368-170951-0001,-0.7442523410546551,0.7442517747374644
1226-141279-0020_667-158816-0007_1777-142750-0017,12.995554600798185,-12.995557595138528
1482-140071-0004_5513-39476-0047_1641-130505-0010,-0.37740097467029876,0.3774005348457687
7657-104717-0008_724-123285-0025_1987-144135-0058,-3.6033804421941866,3.6033795210092237
5400-3587-0022_7832-114468-0012_98-199-0034,5.7277816558575925,-5.727782829884673
3869-700-0036_5868-54659-0004_1316-132782-0046,-1.12414132074146,1.1241403597645303
4054-11077-0062_112-121727-0013_3979-10701-0017,2.0277518734504087,-2.0277522998491913
5909-107621-0029_6788-96241-0022_4434-73957-0042,4.605306125060405,-4.605306681110327
4957-30119-0030_439-122810-0056_5304-109507-0017,4.249554153407606,-4.249554768578034
2156-17942-0005_1079-128636-0008_6269-66184-0033,-1.6270959310021031,1.6270951792352264
3070-166423-0014_5246-30101-0029_3792-176660-0073,3.6650083783797776,-3.665009015913616
5810-8674-0024_1053-132850-0023_1165-135220-0005,-1.1540544779228195,1.1540532296988373
698-122863-0037_7555-105394-0010_2269-88761-0037,1.0739567127013852,-1.0739573613177507
9022-282357-0015_1777-142750-0026_3228-4687-0007,11.238785683674157,-11.238788183114522
1343-158796-0024_454-134728-0101_2039-141208-0059,-3.0387915662898384,3.0387902949258865
2577-157236-0039_6388-64974-0087_5039-1188-0033,6.749699386310109,-6.7497002941539375
1769-143485-0028_1634-141571-0054_1264-129805-0053,-0.48879433525463856,0.48879258286888727
8713-300047-0029_6690-73073-0042_1175-126221-0035,-0.7161200033925864,0.7161193469245841
707-138866-0056_4973-24515-0042_5239-31629-0031,0.4632742229407665,-0.4632756835045307
2411-132532-0016_2269-147627-0005_3645-77173-0021,6.9723315737915605,-6.972332369014237
8545-287671-0005_4071-39913-0024_4837-302000-0031,-4.990795358690942,4.990793182872194
6788-96241-0007_6330-66016-0040_5304-109507-0015,-4.751946534851722,4.75194447283651
6075-57156-0009_1390-130493-0008_81-121543-0038,-1.439109920999396,1.439108990531361
8527-281131-0026_205-159056-0015_30-4445-0002,6.385339049889663,-6.385341200645433
8066-290901-0022_2012-139358-0012_93-123172-0020,7.918812851903379,-7.9188154729636455
3540-163612-0115_3876-174960-0045_5883-59268-0121,2.655839786928409,-2.655841046780791
7939-120318-0014_3340-170982-0021_3380-64298-0024,1.4865845010131986,-1.4865872713759378
549-126410-0078_2775-161226-0009_6032-56222-0013,-2.2960100213634895,2.2960086586360906
4071-39913-0012_920-681-0040_731-366-0048,-0.05076574311607526,0.05076423065313393
3546-175390-0040_6673-72311-0060_6555-397-0006,-0.27603980013981977,0.27603917845063114
1316-132782-0011_836-130900-0042_1100-135264-0002,-2.701347251202986,2.7013463330689995
8725-294551-0051_258-130878-0002_8006-112593-0023,-4.942831159243163,4.942830222478861
4133-6541-0050_1061-152224-0005_815-130105-0041,7.354622501102382,-7.354623925456167
451-126829-0022_8388-275212-0048_7460-92002-0047,0.94996734858555,-0.9499705223624705
1259-137770-0040_850-131004-0018_100-121674-0013,-0.26238542305743806,0.2623839027644373
7383-95441-0022_2827-170440-0027_2012-139355-0037,9.86676820155359,-9.866770953177596
949-134660-0003_225-131276-0011_6269-66185-0020,5.1347964868165175,-5.134798832134553
7240-92200-0025_6553-86683-0038_126-125084-0020,3.6750984454429165,-3.6751012159413188
5655-46267-0055_2562-133442-0026_16-122828-0054,-0.2789855256872322,0.27898335950483566
3157-119295-0006_593-126929-0023_3989-182389-0006,6.2646407716260875,-6.264641512993471
6981-70843-0120_4226-12707-0007_4495-10160-0040,1.181223796339159,-1.1812251345384197
1182-134981-0037_3187-168500-0012_2240-148529-0034,2.0886565608752647,-2.0886592222146154
699-132864-0041_4010-10798-0027_986-129388-0079,6.549729894312119,-6.549731640270345
2769-176263-0031_3046-137739-0066_98-199-0011,5.984098766408234,-5.984099722471519
5918-46890-0088_1806-143948-0000_2074-147193-0009,-5.881877906825731,5.881875716333729
4733-6398-0078_209-157830-0001_8677-291953-0031,3.772289060703726,-3.772290134053569
7828-105171-0053_7314-93277-0005_6550-53343-0033,1.259492951606478,-1.2594942823799118
288-130994-0000_5618-48830-0009_6032-56222-0028,6.360288328982129,-6.360289864015877
6037-59239-0019_7994-258959-0023_3482-170452-0004,2.126535638511729,-2.126537593155881
1311-134170-0019_1547-130184-0072_8388-278289-0055,2.3518455930036937,-2.3518467571648864
3654-171137-0001_3615-14674-0015_501-125127-0057,7.31232435860387,-7.312326119450203
362-123013-0006_7732-107520-0012_459-127521-0020,8.855664514071771,-8.855666406818457
2573-178449-0017_5588-68192-0012_2570-157243-0067,11.688659551719386,-11.688661829650918
5304-55856-0015_8329-279775-0060_8464-282934-0053,1.9522553578190291,-1.9522562941577324
3654-171138-0033_1498-140041-0024_1053-289242-0032,9.0043031335222,-9.004304396770271
