mixture_ID,source_1_SNR,noise_SNR
8465-246940-0012_2911-7601-0014_405-130895-0015,-0.48436370951425695,0.484363144282515
1034-121119-0006_839-130898-0096_3830-12535-0020,10.464651459976315,-10.46465446832498
4898-20016-0013_7367-86737-0104_4195-186236-0003,3.6344225229392793,-3.634423041952728
1594-135914-0047_1737-148989-0008_6925-80680-0053,5.258798859790038,-5.25880153477554
1743-142912-0021_587-41611-0027_7078-271888-0013,-1.3618454183076214,1.3618441883824375
196-122150-0011_233-134440-0024_1502-122619-0070,1.045185980956738,-1.045186617205645
3214-167607-0011_374-180298-0005_6848-76049-0034,5.861744349661514,-5.861746254897153
4014-186176-0020_6181-216552-0039_2159-179157-0012,-0.9443410888386417,0.9443399682336339
226-131533-0023_4813-248641-0054_3259-158083-0094,3.0588190956593646,-3.058820355009943
1963-142393-0049_7178-34645-0025_1502-122615-0014,1.984869542239872,-1.984873274474647
7505-258964-0004_5104-33406-0045_1455-134435-0009,-1.7092286391530118,1.7092276781444047
6209-34601-0005_3983-5331-0039_1970-26100-0011,3.378218614170525,-3.37821998883387
7312-92432-0016_7113-86041-0071_5703-47198-0032,0.8801117286667542,-0.8801130394919181
201-127786-0019_405-130894-0069_5678-43302-0038,2.8974610143204287,-2.89746186610736
4088-158077-0038_233-155990-0039_2514-149482-0048,-2.608613966546151,2.6086122264572005
8770-295462-0034_40-222-0042_7511-102419-0028,0.031594539173056296,-0.031596681376011175
2893-139310-0053_8238-283452-0026_6848-76049-0009,3.5114322123171426,-3.5114342876481173
26-495-0066_4160-11550-0006_730-359-0031,-0.1876750029849858,0.18767343297377906
6081-41997-0009_1502-122619-0037_3259-158083-0014,3.428975599586907,-3.4289775278732018
730-358-0063_8580-287364-0002_7078-271888-0083,3.636651614682527,-3.6366528296263105
8014-280382-0012_2691-156745-0002_103-1241-0027,7.7267879883075885,-7.726790419014783
4340-15220-0085_6385-220959-0031_2911-7601-0033,-3.2516630853025745,3.251662041302711
332-128985-0083_2843-152918-0006_3807-4923-0019,2.031873374332022,-2.031874686763288
3723-171631-0042_2514-149482-0024_8063-274115-0000,5.778865416917661,-5.778866935257717
4397-15678-0005_1116-132847-0028_3607-29116-0015,11.119795572767291,-11.119798315906335
211-122425-0018_1737-142397-0015_7800-283478-0014,8.806210094354096,-8.80621235572128
625-132112-0043_7078-271888-0100_6064-56165-0024,-1.266137696696655,1.2661363586134853
103-1240-0019_460-172359-0007_8468-286673-0013,5.885335642507686,-5.885337268601488
6385-220959-0017_669-129061-0013_1069-133709-0003,6.434334107046134,-6.434336791640478
7447-91187-0004_1926-147979-0021_4853-27671-0027,6.897340609247252,-6.897341491507225
1970-28415-0015_405-130895-0010_1034-121119-0023,7.108571119503251,-7.1085726013724795
4680-16026-0010_7800-283478-0032_1926-147979-0033,2.7121651469017127,-2.71216634575557
4406-16883-0026_4267-72637-0008_7302-86815-0083,2.439879527389802,-2.439880397493845
1867-154071-0001_5561-41615-0017_3830-12535-0006,4.0941303587505375,-4.0941318975994685
5561-41615-0000_4788-94904-0004_3947-13260-0020,-0.6238469992628854,0.6238462128406692
26-495-0023_4362-15663-0075_8975-270782-0099,0.6447909118979742,-0.644792960454384
4680-16026-0000_8468-286673-0019_6272-70171-0007,8.041896875234077,-8.041898330926657
3664-178355-0034_6476-57446-0024_3486-166446-0001,0.6529841123647079,-0.6529853379360724
1183-128659-0013_5867-48852-0034_3374-298026-0041,6.98884794209763,-6.9888508622105885
460-172359-0066_7511-102420-0039_26-495-0048,4.9551049283662145,-4.955105535666418
5322-7679-0032_2007-149877-0038_5104-33406-0023,-1.942875863440687,1.9428752156499574
445-123857-0008_8238-283452-0024_8465-246943-0018,20.275442259840304,-20.275442860090344
3242-8112-0003_7859-102519-0046_3112-9555-0065,8.218502437811253,-8.21850448601377
8770-295463-0002_229-130880-0044_730-360-0006,10.636718538167514,-10.636720486407809
3240-131231-0052_1334-135589-0072_3486-166446-0002,-2.9246390290052564,2.924637678001602
1116-132851-0009_302-123516-0010_3830-12530-0024,5.851160908353386,-5.851162731967287
6209-34600-0005_5463-39174-0013_233-134440-0039,1.2295196945141484,-1.229521278807658
7264-92314-0006_3947-13262-0020_4051-11218-0005,0.2766564508610615,-0.27665751544992706
2952-410-0056_6081-41997-0027_3214-167602-0014,0.9298179526565103,-0.9298185454488159
441-128982-0007_2092-145706-0007_89-218-0018,3.6227439221552036,-3.622744624292192
7859-102518-0022_254-145458-0009_5789-57195-0022,0.6516569514741093,-0.6516579659036943
4267-287369-0005_83-11691-0033_2910-131096-0001,8.373020751728035,-8.373021764550739
6385-34655-0004_7059-77900-0020_4640-19187-0020,7.681044359267317,-7.681046324615659
3607-29116-0041_6925-80680-0027_426-122821-0000,2.5105577287065675,-2.5105594809364984
5778-12761-0016_2843-152918-0047_1098-133695-0088,5.818629356910874,-5.818630605256949
3486-166424-0057_3607-135982-0050_3983-5371-0029,-0.09433795654829694,0.0943361516390907
8088-284756-0079_6454-120342-0030_1970-28415-0017,6.0097017402166415,-6.009703679091536
481-123719-0000_83-9960-0025_4898-28461-0051,3.6575703576192042,-3.657573327431296
125-121124-0021_2911-7601-0008_4813-248638-0030,2.6086011064317765,-2.6086028138258217
5339-14134-0056_226-131532-0031_2893-139310-0047,3.7050995637346684,-3.705100393029621
2384-152900-0069_4481-17498-0043_4898-28461-0029,0.13581172502958544,-0.1358129396374748
6836-61803-0008_6272-70171-0041_831-130739-0056,8.186865129827794,-8.186866753100873
3259-158083-0084_196-122152-0013_7780-274562-0042,6.867527553872641,-6.867529713649211
2893-139322-0043_2843-152918-0037_8747-293952-0057,6.403690333121222,-6.403691939968496
1970-26100-0024_6078-54007-0013_1963-142776-0003,1.1961785422640943,-1.1961792801453255
3607-29116-0032_7059-88364-0029_8838-298545-0034,2.214695664493514,-2.2146972591709955
8238-274553-0060_1081-128618-0012_1235-135883-0013,5.105153557725348,-5.105155023237909
89-219-0049_7278-246956-0022_446-123501-0009,-2.17713482935821,2.1771335101943894
696-93314-0017_254-127705-0018_2911-12359-0025,0.22644934564147579,-0.22645064793051628
7067-76047-0015_1594-135914-0123_7402-59171-0027,1.0088609384566016,-1.0088626123520015
289-121665-0004_83-9960-0037_7278-91083-0015,0.06201793036821571,-0.06202115379189553
2384-152900-0028_5867-48852-0013_5390-24512-0041,2.4624466262361326,-2.4624485008294137
3242-67153-0022_7635-105409-0028_1069-133699-0038,5.135061477014016,-5.135062678374956
8063-274112-0040_7800-283478-0018_1970-26100-0002,3.369661334619481,-3.3696634768447313
1235-135883-0018_2893-139322-0004_1116-132847-0030,2.6302925566244073,-2.630294069331508
2843-152918-0055_5750-100289-0064_5456-58161-0008,1.8910174062547571,-1.891018331889717
8747-293952-0029_1578-140049-0019_2911-7601-0005,1.670932780360542,-1.6709343715685279
2092-145709-0001_87-121553-0039_322-124147-0044,2.0945497924016614,-2.0945505722963818
6818-68772-0022_6385-220959-0007_125-121342-0036,-0.13219547214404956,0.13219326742808163
328-129766-0016_4051-11217-0025_7078-271888-0034,0.5214311370432139,-0.5214322435585154
1594-135914-0048_322-124146-0018_3526-175658-0026,0.8693902771569989,-0.8693912229187863
2136-5147-0014_1355-39947-0004_1034-121119-0031,4.361595907486939,-4.361596548528171
1098-133695-0039_696-92939-0016_4051-11218-0055,2.6306202084395958,-2.630620820611875
2989-138035-0069_8465-246943-0022_7067-76048-0032,8.951356867373006,-8.951358223395264
5703-47198-0049_5322-7680-0023_7148-59157-0040,5.967225856017824,-5.9672272662725545
887-123290-0015_8629-261139-0009_6818-76332-0050,-5.426213354667244,5.426212341239243
8797-294123-0101_5192-19397-0009_5322-7679-0009,2.6254138120118062,-2.6254143016205016
6147-34605-0022_6848-76049-0031_1363-139304-0022,5.66918427725311,-5.669186061277669
2911-15084-0002_103-1241-0001_1447-130551-0015,7.159313864452869,-7.159315254527353
4853-27671-0021_4088-158077-0080_3807-4955-0028,2.890895203952212,-2.89089695422335
8797-294123-0036_8468-286673-0020_6529-62556-0014,4.0826065856375315,-4.08260726723314
8629-261140-0025_7226-86964-0004_6836-61803-0031,6.637241911248579,-6.637242855522477
1737-148989-0036_298-126790-0040_8468-286673-0024,-5.2442856354479215,5.2442838049877505
4640-19187-0031_233-155990-0017_8580-287364-0042,3.0408442855317483,-3.0408444619358117
2836-5354-0045_7113-86041-0008_3983-5371-0019,1.9708727900336653,-1.9708734714459277
3664-11714-0022_4340-15220-0054_3807-4923-0052,1.4551723940410846,-1.455173732606444
1263-141777-0031_6531-61334-0116_118-47824-0006,6.967636419114149,-6.967637865102947
2989-138035-0039_4406-16882-0029_2007-149877-0052,9.614806893181054,-9.614809251306065
8238-283452-0039_1737-148989-0022_4830-25904-0007,1.0220022265834467,-1.0220043177628626
2092-145706-0061_7505-258964-0009_1502-122615-0030,4.8912703709480185,-4.891271469788042
1867-148436-0015_3440-171009-0013_3947-13260-0030,3.4759170399606028,-3.4759217851446422
1263-139804-0021_2384-152900-0088_211-122425-0002,2.8334137654833604,-2.8334146969325875
2989-138035-0066_8063-274112-0004_201-122255-0030,7.821153100487296,-7.821155540697536
460-172359-0047_4813-248641-0005_2514-149482-0069,5.1908676798224125,-5.190868873669482
332-128985-0052_7402-59171-0015_6078-54007-0008,0.4653979807301725,-0.4653991173831972
8063-274112-0008_1926-147987-0009_1263-139804-0004,8.944634233633623,-8.944635458508653
125-121124-0001_307-127535-0017_6272-70191-0008,2.1425332608837504,-2.142533813951151
5022-29411-0037_4397-15668-0006_8226-274369-0051,4.043476514313182,-4.043479357825129
4088-158077-0062_1069-133709-0047_298-126791-0035,-0.8953281305901588,0.8953266427623092
211-122442-0014_2989-138035-0046_6147-34606-0024,-1.3314282435146336,1.3314273175782376
460-172357-0001_5393-19219-0026_3830-12530-0002,5.475530451687653,-5.475532512030167
307-127540-0015_7794-295948-0015_1898-145715-0018,4.233287789353419,-4.2332889161519045
1594-135914-0090_2092-145706-0048_60-121082-0003,1.7112204774933593,-1.7112218124905492
2518-154826-0051_5750-35690-0004_7635-105409-0000,7.496026844986425,-7.496029289291341
4137-11702-0017_3259-158083-0028_7367-86737-0042,7.83365110778981,-7.833652191209913
4014-186179-0039_8312-279791-0044_7402-90848-0047,3.7283033318632035,-3.728304581660143
6925-80680-0060_3436-172171-0063_2989-138028-0006,-0.1580450808507977,0.15804418110084756
8123-275209-0008_2136-5143-0033_3983-5371-0011,-0.7283407273061798,0.7283394167133351
6081-41998-0034_696-93314-0001_5456-58161-0014,8.68908359858658,-8.689085446337849
1069-133709-0022_118-121721-0017_2989-138035-0067,4.569357176426222,-4.569358199163078
4088-158077-0074_5339-14134-0021_5789-70653-0025,1.7053408124688287,-1.7053416342388397
4014-186179-0014_374-180299-0023_3112-9555-0026,-1.6416851902781033,1.6416840824747627
4018-103416-0028_4137-11702-0035_4441-76250-0020,4.6239603519033246,-4.623961097334482
3240-131231-0009_3807-4955-0013_2182-150130-0019,10.030864028857753,-10.030866159443379
3240-131231-0046_403-216-0027_196-122152-0023,5.952474728903402,-5.95247576787051
3857-182315-0009_3607-29116-0030_8324-286683-0023,-0.8258981428617295,0.8258957805225696
6415-116629-0038_7059-77900-0003_3983-5371-0018,0.02780455584511853,-0.02780591654755289
6415-111615-0017_1963-147036-0021_1898-145724-0005,5.960483505527704,-5.9604842611093325
6415-116629-0028_911-128684-0035_248-130697-0000,0.21804970726397255,-0.21805183184941154
446-123502-0030_6925-80680-0078_3947-13260-0043,0.5878755219460312,-0.5878772470664818
7402-59171-0004_831-130739-0025_2817-142371-0062,-0.5104023821056174,0.5104010779465156
2436-2477-0025_7800-283492-0019_730-358-0056,2.9737824534587554,-2.973782908187976
6476-57446-0080_405-130895-0026_669-129061-0075,7.6790429824910165,-7.679044075898018
839-130898-0073_3947-13260-0039_1363-139304-0028,10.919870808324053,-10.919872314642408
4018-107312-0010_3486-166424-0026_5561-41616-0038,6.525808515055363,-6.525809489709985
1963-142776-0029_2136-5143-0025_2764-36619-0011,5.65390938756056,-5.65391160111178
6078-54007-0004_32-4137-0021_150-126107-0015,2.5671692413092124,-2.567169798829646
201-122255-0034_3947-13260-0006_2911-7601-0027,-0.9966339721557147,0.9966323152473079
1737-142397-0032_625-132118-0033_3982-182255-0043,4.256336050687452,-4.256338866410121
4481-17498-0036_8629-261139-0023_4680-16026-0005,5.367536030030534,-5.367536941629037
322-124147-0038_3947-13262-0010_730-359-0028,0.3792164851636145,-0.37921816790091983
229-130880-0033_460-172359-0020_2836-5354-0008,9.453557289770746,-9.45355914370763
669-129061-0026_5703-47212-0002_6531-61334-0079,-0.006891241437980847,0.006890433619249598
27-124992-0002_4640-19189-0012_2289-152258-0038,3.621303371258348,-3.621304493226995
7505-258964-0039_6925-80680-0044_3259-158083-0049,-1.1461169695930198,1.1461164988076318
2196-170379-0000_1963-147036-0023_8098-275181-0026,1.8899499187229563,-1.8899503354747318
5390-24512-0033_6209-34599-0038_6019-3185-0002,2.725066567708219,-2.7250680862605847
32-4137-0002_229-130880-0061_5703-47198-0027,2.0241123341597245,-2.0241130497213216
2289-152253-0026_7367-86737-0039_6848-252323-0040,-5.293926545263563,5.293924829259698
3830-12531-0026_831-130746-0041_40-121026-0012,6.9997597477106215,-6.999764384069509
5163-39921-0036_7505-83618-0012_625-132118-0035,6.2122682279043655,-6.2122693807151075
6437-66173-0022_7264-92314-0002_839-130898-0088,-2.0352646847426836,2.0352634970282777
696-92939-0033_4680-16042-0017_8425-246962-0019,0.1599978369193149,-0.15999849781845463
8324-286682-0008_2836-5355-0027_150-126107-0038,3.6870124439995635,-3.68701358504664
118-124588-0019_6019-3185-0101_40-222-0034,0.2294552031215059,-0.22945570707470733
403-126855-0009_8051-118101-0014_587-54108-0054,3.04917327215834,-3.0491745305126576
403-128339-0025_248-130697-0021_4813-248638-0005,5.114408140072207,-5.114408788993491
4853-27670-0014_5789-57158-0030_7794-295948-0008,5.653709957655729,-5.653710740593489
5750-100289-0021_7113-86041-0010_8630-305212-0027,5.7106501082963135,-5.710650958759109
3436-172171-0032_5339-14134-0004_1502-122619-0065,4.519243354751136,-4.519245067568056
2893-139310-0000_4853-27671-0008_7278-91083-0010,3.4194578416004795,-3.4194591726725463
887-123291-0031_7511-102420-0023_6880-216547-0054,-0.4993526753257533,0.49935166048301816
2843-152918-0098_839-130898-0041_302-123523-0015,3.4928553544354974,-3.492856164555066
4680-16041-0027_4813-248641-0036_6836-61804-0009,4.82947528155395,-4.829476013310638
196-122159-0014_445-123860-0016_1970-10594-0023,6.4853976193016925,-6.485399927162911
8014-112602-0040_2007-132570-0049_1867-154071-0028,4.022748969640152,-4.022750601721652
7505-258958-0005_4195-186236-0018_1963-142776-0026,0.8397493355880824,-0.8397519504385399
6563-63821-0031_8095-274345-0016_5652-39938-0032,0.018703331547973788,-0.018703890355029874
2764-36617-0034_696-93314-0009_4018-107338-0007,1.8174523840428973,-1.8174556195429512
226-131533-0000_302-123504-0001_2764-36619-0004,1.4699349050642494,-1.4699361681030123
7794-295947-0018_1594-135914-0105_3664-11714-0007,1.3704056879540714,-1.3704069151815288
3830-12529-0003_911-130578-0005_2514-149482-0090,2.2089792871838427,-2.2089817911417002
1183-133256-0009_229-130880-0054_5393-19219-0009,1.0790194537467426,-1.079020448359828
8123-275193-0016_1447-130552-0011_1723-141149-0054,-0.9713568285979911,0.971356175983248
6367-74004-0004_103-1241-0017_8609-262281-0023,1.7379320756188172,-1.7379336831301295
2518-154825-0021_8580-287364-0028_1363-139304-0014,3.637736946053394,-3.6377380801631887
2893-139310-0004_4267-72637-0004_1992-141719-0011,5.0936280984401865,-5.093631145982592
8797-294123-0059_2007-132570-0040_32-4137-0024,0.26534322120578535,-0.2653441123650581
32-21625-0008_2159-179154-0020_6081-41998-0008,-0.1558337688799819,0.1558333059166789
5456-62043-0005_3242-67168-0006_403-128339-0023,2.5854269675867925,-2.585428736975042
196-122150-0028_887-123289-0033_5703-47212-0011,2.4591802327264545,-2.459181389490493
587-41611-0012_7067-76047-0013_4014-186179-0045,1.2379980622887035,-1.2379999817800313
6064-56165-0004_5867-48852-0062_2843-152918-0002,1.6234982322712006,-1.6234990268278118
4397-15666-0017_1898-145702-0015_4137-11702-0021,9.031956822661012,-9.031957993081111
3242-8112-0035_27-123349-0036_2416-152137-0012,-1.4561035327940017,1.4561025367519647
5688-15787-0023_196-122152-0016_3235-28433-0007,0.49740752605160177,-0.49740971733272904
5688-41232-0047_4640-19187-0003_7859-102521-0012,6.176650429334294,-6.17665241137781
8063-274117-0029_2436-2481-0025_6081-42010-0020,4.1046910519697635,-4.104692228532532
7447-91186-0012_5652-19215-0054_4441-76262-0024,1.801531984945555,-1.8015330044723377
1447-130552-0005_2416-152139-0046_248-130697-0017,12.653838425511811,-12.65384065354603
201-122255-0023_125-121342-0046_6531-61334-0062,2.3074365244136956,-2.3074380597136352
8797-294123-0030_887-123289-0027_1116-137572-0032,6.322114641025833,-6.322116822109715
5703-47198-0030_2518-154825-0031_8095-274345-0013,2.466087487504072,-2.4660893379019364
3240-131231-0050_1898-145724-0022_1246-135815-0012,5.5715581919481805,-5.571560943957508
5463-39174-0038_6000-55211-0033_4859-22176-0018,2.2364870331692446,-2.2364886316967834
8797-294123-0062_7078-271888-0108_730-358-0054,7.409924884085602,-7.409926827773575
248-130697-0026_211-122425-0009_5163-18515-0040,6.481236927935528,-6.481238061725022
460-172359-0034_7780-274562-0011_5463-39173-0037,1.4372432768298595,-1.4372439926797842
7078-271888-0008_19-198-0024_4014-186176-0002,-7.256651326837117,7.256649634986943
7780-274562-0049_460-172359-0004_1455-134435-0012,11.503922410974713,-11.503925187888505
1841-179183-0000_7148-7763-0005_8063-274117-0003,2.6795226618537624,-2.6795245894435156
332-128985-0040_125-121124-0044_311-124404-0029,1.5024352900591782,-1.5024373146510672
39-121914-0025_8226-274371-0048_481-123720-0000,3.0247369063428757,-3.024738677906951
3235-28452-0017_2196-170151-0017_3699-47246-0032,5.397572461113407,-5.397573781695055
4088-158077-0048_7635-105409-0057_5339-14134-0037,5.7351525678129605,-5.735156749455923
7447-91186-0034_6019-3185-0011_163-121908-0005,1.765136761020993,-1.7651378946799738
2289-152258-0022_5049-25947-0020_1867-154071-0011,0.6209605785074159,-0.6209624816380664
1263-141777-0000_1069-133699-0031_6019-3185-0105,5.497628359094979,-5.497630323476801
6367-65536-0009_3664-178355-0001_3112-9554-0021,9.248880434787777,-9.248882131300824
911-128684-0084_5688-41232-0020_6385-220959-0024,6.019582626924707,-6.019584305792249
458-126305-0009_3259-158083-0107_4481-17499-0035,2.7290971004868645,-2.729097979913977
248-130644-0020_5163-18515-0018_7278-104730-0020,5.9022895399176845,-5.902291171480744
1363-135842-0007_5104-33407-0009_5022-29411-0063,9.171730515915566,-9.171732011315457
2384-152900-0062_2196-174172-0028_2092-145709-0007,-2.340754655884271,2.340753929173186
909-131041-0008_5688-41232-0000_2817-142380-0014,1.5110244694749713,-1.5110257548894865
5678-43302-0004_150-126107-0000_2911-15084-0012,-1.5070262127882008,1.5070256843347665
40-121026-0001_6081-42010-0005_7635-105661-0042,4.587002205453593,-4.587004160802679
481-123720-0046_426-122821-0015_2911-15045-0009,3.147913954433635,-3.147916181749843
4088-158077-0060_328-129766-0068_405-130895-0017,-0.8383942765151458,0.8383927060753594
6529-62556-0030_3486-166424-0033_6476-57446-0015,-1.6546783908247156,1.6546768874044628
2817-142380-0005_4014-186176-0012_730-358-0036,3.8986842873261907,-3.8986863506129588
7859-102518-0028_6563-63821-0044_6081-42010-0031,-2.215348441496942,2.2153477799960064
5678-43303-0008_4297-13009-0026_1355-39947-0033,6.535196277616635,-6.535198739317034
2817-142371-0007_322-124146-0004_7517-100429-0031,1.8180562630036703,-1.8180578882717613
3857-182317-0030_405-130894-0076_6272-70168-0026,0.16084168682453295,-0.16084346409449016
1098-133695-0085_3240-131231-0055_2691-156755-0009,10.152689569058937,-10.152691220275628
8630-305212-0033_3830-12531-0018_1578-6379-0010,4.848848236436986,-4.848849233564093
3983-5371-0002_7780-274562-0101_6836-61804-0011,-0.9826903874428061,0.9826895151334656
8609-262281-0010_7226-86965-0032_5867-48852-0077,4.976503057523219,-4.976505680633321
4859-29340-0020_8088-284756-0088_3947-13260-0002,4.818272459055013,-4.818275757998545
887-123289-0025_4397-15668-0030_8797-294123-0046,10.383455825204273,-10.38345920495784
1040-133433-0016_1867-148436-0041_7078-271888-0007,-2.891399841698947,2.8913985478521576
5322-7678-0013_89-218-0020_87-121553-0046,1.7244073454583138,-1.7244089397138826
